build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Combat,Troll,Horde,508.0658511492801,16.699368046969294,0.2361647277508388,5000,0,4.1,4.1,16,16,linear-v1,41,323,4.440892098500626e-15,005303103012-32003311201515231
Combat,Undead,Horde,520.0615806660084,17.64200908708109,0.2494956851845946,5000,0,4.1,4.1,16,16,linear-v1,41,323,4.440892098500626e-15,005303103012-32003311201515231
Combat,Windshaper,Horde,509.10083046519134,16.64553453815569,0.2354034069680955,5000,0,4.1,4.1,16,16,linear-v1,41,323,4.440892098500626e-15,005303103012-32003311201515231
Combat,Human,Alliance,511.7866630641778,16.901802070809318,0.239027577170842,5000,0,4.1,4.1,16,16,linear-v1,41,323,4.440892098500626e-15,005303103012-32003311201515231
Combat,Dwarf,Alliance,506.10546003086336,16.61254534889522,0.23493686937945701,5000,0,4.1,4.1,16,16,linear-v1,41,323,4.440892098500626e-15,005303103012-32003311201515231
Combat,Night Elf,Alliance,509.3714245047747,16.656948936577074,0.235564830938634,5000,0,4.1,4.1,16,16,linear-v1,41,323,4.440892098500626e-15,005303103012-32003311201515231
Combat,Gnome,Alliance,509.9901983259174,16.662125065385222,0.23563803245424472,5000,0,4.1,4.1,16,16,linear-v1,41,323,4.440892098500626e-15,005303103012-32003311201515231
Combat,High Order,Alliance,509.10083046519134,16.64553453815569,0.2354034069680955,5000,0,4.1,4.1,16,16,linear-v1,41,323,4.440892098500626e-15,005303103012-32003311201515231
Mutilate,Orc,Horde,517.0398513293645,16.993789959819154,0.2403284823729598,5000,0,6.1,6.1,16,16,linear-v1,61,334,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Troll,Horde,517.9334471652871,16.983091085768958,0.2401771774451207,5000,0,6.1,6.1,16,16,linear-v1,61,334,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Undead,Horde,535.9261809893197,17.956614235941434,0.25394487386770165,5000,0,6.1,6.1,16,16,linear-v1,61,334,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Windshaper,Horde,518.9862010051671,17.26740795032186,0.2441980251037418,5000,0,6.1,6.1,16,16,linear-v1,61,334,-1.7763568394002505e-15,0053031035140105-302303202014
